Distance L-deH,Bulk Modulus L-deH,Distance LH,Bulk Modulus LH,Distance L-deM,Bulk Modulus L-deM,Distance LM,Bulk Modulus LM,Distance de-LMH,Bulk Modulus de-LMH,Distance LMH,Bulk Modulus LMH
736.86,619.42,837.48,1233.4,697.66,2439.8,533.35,7843.5,655,1305.8,785.88,1329.1
735.75,627.11,836.76,1251.7,697.37,2474.6,533.28,7948.6,654.6,1320.7,785.33,1346.6
734.64,634.89,836.05,1270.2,697.09,2509.5,533.22,8051.7,654.2,1335.8,784.78,1364.4
733.53,642.76,835.33,1288.9,696.8,2544.2,533.16,8152.8,653.79,1351.1,784.23,1382.3
732.42,650.73,834.62,1307.8,696.52,2578.9,533.09,8251.8,653.39,1366.6,783.68,1400.5
731.31,658.79,833.9,1327,696.23,2613.5,533.03,8348.5,652.98,1382.2,783.12,1418.8
730.2,666.95,833.19,1346.4,695.95,2648.1,532.97,8442.8,652.58,1398.1,782.57,1437.4
729.09,675.21,832.47,1366,695.66,2682.5,532.9,8534.8,652.17,1414.1,782.02,1456.1
727.98,683.57,831.76,1385.8,695.37,2716.8,532.84,8624.3,651.77,1430.3,781.47,1475.1
726.88,692.02,831.04,1405.8,695.08,2751,532.77,8711.2,651.37,1446.7,780.92,1494.2
725.77,700.57,830.33,1426.1,694.8,2785,532.71,8795.5,650.96,1463.3,780.37,1513.6
724.66,709.23,829.61,1446.6,694.51,2818.9,532.64,8877.2,650.56,1480.1,779.81,1533.2
723.55,717.99,828.89,1467.4,694.22,2852.6,532.58,8956.1,650.15,1497.1,779.26,1553
722.44,726.85,828.18,1488.3,693.93,2886.1,532.51,9032.4,649.75,1514.3,778.71,1573
721.33,735.82,827.46,1509.5,693.64,2919.4,532.45,9105.8,649.34,1531.7,778.16,1593.3
720.22,744.89,826.74,1531,693.34,2952.5,532.38,9176.5,648.94,1549.2,777.6,1613.7
719.11,754.07,826.02,1552.6,693.05,2985.4,532.31,9244.5,648.54,1567.1,777.05,1634.4
718,763.36,825.3,1574.5,692.76,3018.1,532.24,9309.6,648.13,1585.1,776.5,1655.3
716.89,772.76,824.58,1596.7,692.46,3050.6,532.18,9371.9,647.73,1603.3,775.94,1676.4
715.78,782.27,823.86,1619.1,692.16,3082.8,532.11,9431.5,647.32,1621.7,775.39,1697.7
714.67,791.89,823.14,1641.7,691.87,3114.7,532.04,9488.3,646.92,1640.4,774.83,1719.3
713.56,801.63,822.42,1664.6,691.57,3146.4,531.97,9542.3,646.52,1659.3,774.28,1741.1
712.45,811.48,821.7,1687.7,691.27,3177.9,531.9,9593.7,646.11,1678.4,773.72,1763.1
711.34,821.44,820.98,1711.1,690.97,3209,531.83,9642.3,645.71,1697.7,773.17,1785.3
710.23,831.53,820.25,1734.7,690.66,3239.9,531.76,9688.3,645.3,1717.3,772.61,1807.8
709.12,841.73,819.53,1758.6,690.36,3270.5,531.69,9731.7,644.9,1737,772.06,1830.6
708.01,852.05,818.8,1782.7,690.05,3300.8,531.61,9772.6,644.5,1757.1,771.5,1853.5
706.9,862.49,818.08,1807.1,689.74,3330.8,531.54,9810.9,644.09,1777.3,770.94,1876.7
705.79,873.06,817.35,1831.7,689.43,3360.6,531.47,9846.8,643.69,1797.8,770.39,1900.2
704.68,883.75,816.62,1856.6,689.12,3390,531.39,9880.3,643.28,1818.6,769.83,1923.8
703.56,894.56,815.9,1881.8,688.81,3419.1,531.31,9911.5,642.88,1839.6,769.27,1947.8
702.45,905.51,815.17,1907.2,688.49,3447.9,531.24,9940.4,642.48,1860.8,768.71,1971.9
701.34,916.57,814.44,1932.8,688.18,3476.4,531.16,9967.1,642.07,1882.3,768.16,1996.4
700.23,927.77,813.7,1958.8,687.86,3504.6,531.08,9991.7,641.67,1904,767.6,2021
699.12,939.1,812.97,1985,687.54,3532.5,531,10014,641.27,1926.1,767.04,2046
698.01,950.57,812.24,2011.4,687.21,3560.1,530.92,10035,640.86,1948.3,766.48,2071.1
696.9,962.16,811.5,2038.1,686.89,3587.4,530.84,10053,640.46,1970.8,765.92,2096.6
695.78,973.89,810.77,2065.1,686.56,3614.4,530.76,10070,640.06,1993.6,765.35,2122.3
694.67,985.76,810.03,2092.4,686.23,3641,530.68,10085,639.65,2016.7,764.79,2148.2
693.56,997.77,809.29,2119.9,685.9,3667.4,530.59,10099,639.25,2040.1,764.23,2174.4
692.45,1009.9,808.55,2147.7,685.57,3693.4,530.51,10110,638.85,2063.7,763.67,2200.9
691.33,1022.2,807.81,2175.8,685.23,3719.2,530.42,10120,638.44,2087.6,763.1,2227.6
690.22,1034.6,807.07,2204.2,684.89,3744.6,530.33,10129,638.04,2111.8,762.54,2254.7
689.11,1047.2,806.33,2232.8,684.55,3769.8,530.25,10136,637.64,2136.2,761.97,2281.9
688,1059.9,805.58,2261.8,684.2,3794.7,530.16,10142,637.24,2161,761.41,2309.5
686.88,1072.8,804.84,2291,683.86,3819.2,530.07,10147,636.83,2186.1,760.84,2337.3
685.77,1085.8,804.09,2320.5,683.51,3843.5,529.97,10150,636.43,2211.4,760.28,2365.4
684.66,1099,803.34,2350.2,683.15,3867.5,529.88,10153,636.03,2237.1,759.71,2393.8
683.54,1112.3,802.59,2380.3,682.8,3891.3,529.79,10154,635.63,2263.1,759.14,2422.5
682.43,1125.8,801.84,2410.6,682.44,3914.7,529.69,10154,635.22,2289.4,758.57,2451.4
681.31,1139.4,801.08,2441.3,682.08,3937.9,529.59,10154,634.82,2315.9,758,2480.6
680.2,1153.2,800.33,2472.2,681.71,3960.9,529.49,10152,634.42,2342.9,757.43,2510.1
679.08,1167.1,799.57,2503.4,681.34,3983.5,529.39,10150,634.02,2370.1,756.86,2539.9
677.97,1181.3,798.81,2534.9,680.97,4006,529.29,10147,633.61,2397.6,756.29,2570
676.85,1195.5,798.05,2566.8,680.6,4028.2,529.19,10143,633.21,2425.5,755.72,2600.4
675.74,1210,797.29,2598.9,680.22,4050.1,529.09,10139,632.81,2453.8,755.14,2631.1
674.62,1224.6,796.53,2631.3,679.84,4071.8,528.98,10134,632.41,2482.3,754.57,2662
673.51,1239.3,795.76,2664,679.45,4093.3,528.87,10128,632.01,2511.2,754,2693.3
672.39,1254.3,795,2697,679.06,4114.6,528.76,10122,631.6,2540.5,753.42,2724.9
671.28,1269.4,794.23,2730.4,678.67,4135.6,528.65,10116,631.2,2570.1,752.84,2756.8
670.16,1284.7,793.46,2764,678.28,4156.5,528.54,10109,630.8,2600,752.27,2788.9
669.04,1300.1,792.68,2798,677.88,4177.1,528.43,10102,630.4,2630.3,751.69,2821.4
667.93,1315.8,791.91,2832.2,677.48,4197.6,528.31,10094,630,2661,751.11,2854.2
666.81,1331.6,791.13,2866.8,677.07,4217.9,528.2,10086,629.6,2692,750.53,2887.3
665.69,1347.6,790.36,2901.7,676.66,4237.9,528.08,10078,629.2,2723.4,749.95,2920.8
664.57,1363.8,789.57,2936.9,676.24,4257.9,527.96,10070,628.8,2755.2,749.37,2954.5
663.45,1380.1,788.79,2972.4,675.83,4277.6,527.84,10062,628.39,2787.4,748.78,2988.6
662.34,1396.7,788.01,3008.3,675.4,4297.2,527.71,10054,627.99,2820,748.2,3023
661.22,1413.4,787.22,3044.4,674.98,4316.6,527.59,10045,627.59,2852.9,747.62,3057.7
660.1,1430.4,786.43,3080.9,674.55,4335.9,527.46,10037,627.19,2886.3,747.03,3092.7
658.98,1447.5,785.64,3117.7,674.11,4355,527.33,10028,626.79,2920,746.44,3128
657.86,1464.8,784.85,3154.9,673.67,4374.1,527.2,10019,626.39,2954.2,745.86,3163.7
656.74,1482.3,784.05,3192.4,673.23,4392.9,527.07,10011,625.99,2988.7,745.27,3199.8
655.62,1500,783.26,3230.2,672.78,4411.7,526.93,10002,625.59,3023.7,744.68,3236.1
654.5,1518,782.46,3268.3,672.33,4430.3,526.79,9994.1,625.19,3059.1,744.09,3272.8
653.38,1536.1,781.66,3306.8,671.87,4448.9,526.65,9985.9,624.79,3094.9,743.5,3309.9
652.26,1554.4,780.85,3345.7,671.41,4467.3,526.51,9977.7,624.39,3131.2,742.9,3347.2
651.14,1573,780.05,3384.8,670.94,4485.7,526.37,9969.8,623.99,3167.9,742.31,3385
650.02,1591.7,779.24,3424.3,670.47,4503.9,526.23,9962,623.59,3205,741.71,3423
648.9,1610.7,778.42,3464.2,670,4522.1,526.08,9954.4,623.19,3242.6,741.12,3461.5
647.77,1629.8,777.61,3504.4,669.52,4540.2,525.93,9947,622.79,3280.6,740.52,3500.2
646.65,1649.2,776.79,3545,669.03,4558.2,525.78,9939.9,622.39,3319.1,739.92,3539.4
645.53,1668.8,775.98,3585.9,668.54,4576.2,525.62,9933,622,3358.1,739.32,3578.9
644.41,1688.7,775.15,3627.1,668.05,4594.1,525.47,9926.4,621.6,3397.5,738.72,3618.7
643.28,1708.7,774.33,3668.8,667.55,4612,525.31,9920,621.2,3437.4,738.12,3658.9
642.16,1729,773.5,3710.7,667.04,4629.8,525.15,9913.9,620.8,3477.8,737.52,3699.5
641.03,1749.5,772.67,3753.1,666.53,4647.5,524.99,9908.2,620.4,3518.7,736.91,3740.4
639.91,1770.2,771.84,3795.8,666.02,4665.3,524.82,9902.7,620,3560.1,736.31,3781.8
638.78,1791.2,771.01,3838.9,665.49,4683,524.66,9897.6,619.6,3601.9,735.7,3823.5
637.66,1812.4,770.17,3882.3,664.97,4700.6,524.49,9892.8,619.21,3644.3,735.09,3865.5
636.53,1833.9,769.33,3926.1,664.44,4718.3,524.31,9888.3,618.81,3687.2,734.48,3908
635.41,1855.5,768.49,3970.3,663.9,4735.9,524.14,9884.2,618.41,3730.6,733.87,3950.8
634.28,1877.5,767.64,4014.9,663.36,4753.6,523.96,9880.5,618.01,3774.6,733.26,3994
633.16,1899.6,766.79,4059.8,662.81,4771.2,523.78,9877.2,617.62,3819,732.65,4037.6
632.03,1922.1,765.94,4105.1,662.25,4788.8,523.6,9874.2,617.22,3864.1,732.03,4081.6
630.9,1944.7,765.09,4150.8,661.69,4806.5,523.42,9871.6,616.82,3909.6,731.42,4126
629.77,1967.7,764.23,4196.9,661.13,4824.1,523.23,9869.4,616.42,3955.7,730.8,4170.8
628.64,1990.8,763.37,4243.4,660.56,4841.8,523.04,9867.6,616.03,4002.4,730.18,4216
627.52,2014.3,762.51,4290.3,659.98,4859.4,522.85,9866.2,615.63,4049.6,729.56,4261.5
626.39,2038,761.64,4337.5,659.4,4877.1,522.65,9865.2,615.23,4097.4,728.94,4307.5
625.26,2061.9,760.77,4385.2,658.81,4894.9,522.46,9864.7,614.84,4145.8,728.31,4353.9
624.13,2086.2,759.9,4433.3,658.21,4912.6,522.26,9864.5,614.44,4194.8,727.69,4400.7
623,2110.7,759.02,4481.7,657.61,4930.4,522.05,9864.8,614.05,4244.4,727.06,4448
621.87,2135.5,758.14,4530.6,657,4948.2,521.85,9865.6,613.65,4294.6,726.44,4495.6
620.74,2160.5,757.26,4579.9,656.39,4966.1,521.64,9866.7,613.25,4345.3,725.81,4543.7
619.61,2185.8,756.37,4629.6,655.77,4984,521.43,9868.3,612.86,4396.8,725.18,4592.1
618.47,2211.4,755.49,4679.6,655.14,5002,521.22,9870.3,612.46,4448.8,724.55,4641
617.34,2237.3,754.59,4730.2,654.51,5020,521,9872.8,612.07,4501.5,723.91,4690.4
